id,name,price,volume_24h,volume_change_24h,percent_change_1h,percent_change_24h,percent_change_7d,percent_change_30d,percent_change_60d,percent_change_90d,market_cap,market_cap_dominance,fully_diluted_market_cap,last_updated
4613,Deez Nuts,3.3087518007278724e-05,67238.96105323,4.2131,0.03266438,3.57081378,15.88165663,57.38555661,26.43885633,22.66136229,0.0,0.0009,33087518.01,2021-11-24T05:02:08.000Z
4614,LuckyToken,0.1582184631946935,67213.86033169,-32.5103,0.54081952,-0.65904853,-13.65019417,37.7079022,37.7079022,37.7079022,0.0,0.0001,1582184.63,2021-11-24T05:04:04.000Z
4615,Polylauncher,0.12195248420135937,66948.30254926,10.5482,0.91710685,0.25575589,1.95373047,-32.79847487,-21.64808352,-54.83777457,0.0,0.0001,24390496.84,2021-11-24T05:04:03.000Z
4616,Fabwelt,0.03168831286034206,67112.10657427,-9.2139,-0.90401945,-2.25808099,21.87807293,21.87807293,21.87807293,21.87807293,0.0,0.0,15844156.43,2021-11-24T05:04:05.000Z
4617,Storm Token,0.23185088612089244,66842.6083055,8.5603,0.93026441,-12.43897223,-18.44098082,-24.79573057,-91.92736305,-99.27686271,0.0,0.0,0,2021-11-24T05:04:05.000Z
4618,2022MOON,5.679177907538245e-09,66886.67918345,73.7815,1.8831227,11.89503829,-5.46284122,9.99423169,9.99423169,9.99423169,0.0,0.0002,11358355.82,2021-11-24T05:04:05.000Z
4619,Yaki Gold,0.0007255044528366064,66666.70990851,3.6349,0.32273201,3.74717448,15.08880697,-22.20936576,-73.07370261,-95.87575887,0.0,0.0,362752.23,2021-11-24T05:04:04.000Z
4620,Transhuman Coin,0.0009953721549635364,66468.37036292,98.0258,15.02271644,49.65315507,63.85991386,451.37344588,451.37344588,451.37344588,0.0,0.0,6967605.08,2021-11-24T05:04:04.000Z
4621,Auric Network,0.04682040388467242,66225.32966993,19.6112,-0.2201589,18.14407292,1.81456733,19.13750605,35.39009716,-19.73071051,0.0,0.0,1404612.12,2021-11-24T05:03:07.000Z
4622,Inuyasha,7.21438366996324e-05,66142.36088775,-3.8598,11.93943804,13.40131948,-11.57571827,-7.38035891,-7.38035891,-7.38035891,0.0,0.0003,7214383.67,2021-11-24T05:03:34.000Z
4623,Liquidity Dividends Protocol,0.0025144779562452915,66038.5358445,1.9629,0.72684861,2.54616277,-9.35436722,-13.49947695,-49.11231709,-99.95821458,0.0,0.0,359034.34,2021-11-24T05:03:34.000Z
4624,BitOrbit,0.3853571070888451,65908.20835379,-38.0094,0.28930767,-3.72192317,-23.2488357,-55.35690345,-55.35690345,-55.35690345,0.0,0.0007,385357107.09,2021-11-24T05:03:37.000Z
4625,Shiba Floki Trillionaire,1.3103064338900655e-05,65881.9137618,-90.4821,0.45021376,10.2638794,4216.89015052,4216.89015052,4216.89015052,4216.89015052,0.0,0.0005,13103064.34,2021-11-24T05:04:07.000Z
4626,Official Crypto Cowboy Token,1.66680280472113e-10,65822.06983424,121.7783,-1.83641728,-3.67514346,-43.12750884,-44.69136903,-44.69136903,-44.69136903,0.0,0.0006,16668028.05,2021-11-24T05:02:04.000Z
4627,Splash,5.237366998081114e-07,65673.18821905,-56.4592,-0.05109631,1.04659337,-0.91188571,-0.91188571,-0.91188571,-0.91188571,0.0,0.0,72275664.57,2021-11-24T05:04:06.000Z
4628,DISCIPLINA,0.0028630321312838177,65613.32912321,0.0,-0.00695411,4.50607077,5.86404304,55.95434112,-20.0369493,-45.44734145,0.0,0.0002,4180026.91,2021-11-24T05:03:32.000Z
4629,CoinMerge,0.00073240884463,65550.31392549,2.1657,9.0626386,1.327321,25.5223939,3943.85920611,116.16593055,37.65711809,0.0,0.0,3662044.22,2021-11-24T05:03:34.000Z
4630,PolkaParty,0.05670854794139222,65538.79189465,-53.4875,-0.18141521,-5.0022003,6.77374783,9.98743105,16.59913432,-36.69550977,0.0,0.0,11341709.59,2021-11-24T05:02:03.000Z
4631,Titania Token,1.7449731477866e-11,65496.94827543,-26.3684,0.23432122,-3.7534474,-87.38038681,-77.63391704,-77.63391704,-77.63391704,0.0,0.0,1666690.39,2021-11-24T05:04:04.000Z
4632,Baby Moon Floki,8.4644188610657e-11,65475.68287722,110.4349,1.18986606,23.78395099,27.95005679,397.41206682,849.66965788,849.66965788,0.0,0.0003,0,2021-11-24T05:03:34.000Z
4633,Project X,0.06355524358125389,65263.18583469,-63.1819,-2.65057874,0.00150835,-18.20767646,-7.58240753,-58.79470997,-37.10912768,0.0,0.0,15888810.9,2021-11-24T05:04:07.000Z
4634,Mainston,0.025263911988403637,63591.48137425,-6.1804,-0.21193817,-0.25172896,-1.67723918,-11.19946921,-14.74318005,-14.74318005,0.0,0.0,9347647.44,2021-11-24T05:04:06.000Z
4635,OEC FIL,50.85720686354431,65133.54404998,-29.3726,0.06622591,-2.17669906,-8.94184617,-19.57824987,-10.8013044,-10.8013044,0.0,0.0,0,2021-11-24T05:03:36.000Z
4636,Super Bitcoin,0.8106298386723885,64991.44083453,0.8576,-0.78525077,-17.61083484,-7.86155059,35.42080476,89.99965091,-22.04410422,0.0,0.0,17193458.88,2021-11-24T05:04:04.000Z
4637,AutoMatic Network,39.51777223257947,64905.54872069,10.4432,-0.06010565,5.90788273,56.37833555,-47.51045914,-47.51045914,-47.51045914,0.0,0.0001,0,2021-11-24T05:02:09.000Z
4638,Attrace,0.030235134895814846,64714.44324155,-45.1326,0.28474204,17.15526063,-13.66214546,10.79261021,30.20788739,3.68162242,0.0,0.0,30235134.9,2021-11-24T05:03:14.000Z
4639,Euler Tools,0.13708966607366854,64720.5924325,-54.7683,-0.05899862,-2.31438117,-11.68540407,4.45329222,94.13898124,152.34141502,0.0,0.0,12475159.61,2021-11-24T05:04:04.000Z
4640,Coin of champions,1.1513561253889792e-06,64732.97696274,-16.6917,0.4191081,2.70145365,41.83626559,38.14572623,38.14572623,38.14572623,0.0,0.0035,1151356125.39,2021-11-24T05:03:36.000Z
4641,Step Hero Soul,0.056641105858279896,64651.73984038,66.6546,-0.31606052,-11.05551849,-37.14978827,-51.69946479,-73.57584505,-73.57584505,0.0,0.0,0,2021-11-24T05:04:07.000Z
4642,Cats Claw,1.2534823890988463e-06,64569.75632892,415.897,0.28568749,-6.248802,-29.20709124,-75.30439191,-75.30439191,-75.30439191,0.0,0.0,1253482.39,2021-11-24T05:03:06.000Z
4643,TOZEX,0.28046722512601013,64475.20972578,72.3994,0.58154741,2.35514889,1.21525205,-10.447133,60.39573553,80.57692145,0.0,0.0,448747.56,2021-11-24T05:04:05.000Z
4644,LetsGoBrandonToken,4.3527150807465e-11,64530.6306854,-74.1845,1.17948564,-8.62604743,48.94569826,48.94569826,48.94569826,48.94569826,0.0,0.0,3525699.22,2021-11-24T05:04:07.000Z
4645,WANAMOON,0.0007763912144414733,64343.41200371,-80.6762,0.03813453,-9.83873171,-16.69916843,-16.69916843,-16.69916843,-16.69916843,0.0,0.0,776391.21,2021-11-24T05:02:07.000Z
4646,Greyhound,1.2395401797672893e-05,64299.64194529,-33.9106,4.90379666,7.8928165,54.77141091,25.82935286,25.82935286,25.82935286,0.0,0.0,12395401.8,2021-11-24T05:04:04.000Z
4647,MemeWars,0.10265117433794871,64227.04484491,-29.0208,0.93544259,-0.1718747,-9.67275438,139.01315572,139.01315572,139.01315572,0.0,0.0002,25662793.58,2021-11-24T05:04:05.000Z
4648,Eloin,3.102314894916688e-08,63969.86427637,317.538,1.40839417,25.84905562,30.03632872,24.45523509,20.10231644,48.00343946,0.0,0.0,3102314.89,2021-11-24T05:04:03.000Z
4649,MYRA AI,0.006527658825960947,63930.71914235,47.171,-0.8157934,-14.74224409,11.27502169,11.27502169,11.27502169,11.27502169,0.0,0.0,59858631.42,2021-11-24T05:04:07.000Z
4650,K-Tune,0.05883110670441307,63827.70535154,52.6545,0.36249065,4.541045,14.02016167,-11.32991307,-35.6478202,-14.81398086,0.0,0.0002,332239408.04,2021-11-24T05:04:02.000Z
4651,CyOp Protocol,1.104964e-08,63624.18548453,-50.3561,0.22958311,-5.51591275,6.64563926,6.64563926,6.64563926,6.64563926,0.0,0.0,1104964,2021-11-24T05:03:29.000Z
4652,Merchant Token,0.2974141908967141,63568.32700145,84.1476,-0.60191592,4.45552408,34.79980181,43.98387906,8.56127139,8.56127139,0.0,0.0,29741419.09,2021-11-24T05:04:03.000Z
4653,Cub Finance,0.6120690833340212,63554.03183891,2.5117,0.57832186,1.32905474,-3.28388665,41.90878903,38.17813633,-12.07807186,0.0,0.0,-0.61,2021-11-24T05:04:08.000Z
4654,DogeKongZilla,2.60103350555042e-10,63521.87490775,-14.4653,-0.00695411,-5.39509153,-29.89535835,-72.56194089,-72.56194089,-72.56194089,0.0,0.0,260103.35,2021-11-24T05:04:05.000Z
4655,Shiba Hex Pulse,1.4137963334411626e-06,63406.63567446,32.9678,1.08899152,-14.53662405,-22.41188186,-22.41188186,-22.41188186,-22.41188186,0.0,0.0,1413796.33,2021-11-24T05:04:05.000Z
4656,Golden Doge,3.9319808823365e-11,63383.07432129,-3.2665,3.3833878,-5.2179333,-10.42666599,104.82328789,65.48741087,-32.38210005,0.0,0.0,3931980.88,2021-11-24T05:03:33.000Z
4657,Force For Fast,0.002438062484336468,63328.17156995,2.018,0.03409394,-2.0023466,-16.31687699,-5.44802044,-17.23478735,-35.25617988,0.0,0.0,24380624.84,2021-11-24T05:03:06.000Z
4658,SwapAll,0.08269189860355786,62816.3325328,-14.9973,-1.52557464,-6.43875507,34.92094287,-21.31486798,-32.51382619,-32.24408181,0.0,0.0,1513261.74,2021-11-24T05:04:05.000Z
4659,FRMx Token,5516.103799690056,63311.78906224,58.8492,0.23225743,2.04986901,-2.94683563,16.11492489,24.43917438,54.96136221,0.0,0.0,182031425.39,2021-11-24T05:04:07.000Z
4660,WPP TOKEN,0.005276557387399081,62986.89944143,1364.7684,-16.92861494,-15.98306517,-26.62956919,-14.83863531,-48.360927,-87.57800166,0.0,0.0005,26382786.94,2021-11-24T05:03:33.000Z
4661,Liti Capital,0.010206898925708115,62964.23929943,-82.3841,-1.0973499,14.68006016,-31.50061211,-61.4889174,-67.22056713,-73.36082912,0.0,0.0005,61241393.55,2021-11-24T05:04:06.000Z
4662,AlinX,0.0009763154689532686,62663.18447022,38.7824,-0.00041058,-0.15633331,-7.76589871,-17.43451526,-38.61858067,-92.94854562,0.0,0.0,0,2021-11-24T05:04:04.000Z
4663,DeCredit,0.04020428594153254,62728.41761219,-3.6345,0.15944832,-4.12255628,-25.33204083,-54.73388522,-60.62679837,-60.62679837,0.0,0.0,12061285.78,2021-11-24T05:02:05.000Z
4664,Hydrogentoken,1.5396252234900887e-05,62721.5235361,19.2116,-4.51999835,-35.27620165,513.50430416,513.50430416,513.50430416,513.50430416,0.0,0.0006,15396252.23,2021-11-24T05:04:05.000Z
4665,Draken,0.016155988397362302,62567.60595882,-6.8266,-1.87265549,-2.19217855,-19.28928977,65.68015652,27.3644979,-56.00511231,0.0,0.0,72362672.03,2021-11-24T05:02:11.000Z
4666,Digital Bank of Africa,12.325330025595765,62735.21619367,-31.2265,-0.79790498,4.79131885,-8.99401618,-36.24832885,-63.06139519,-63.06139519,0.0,0.0,1220199542.65,2021-11-24T05:04:07.000Z
4667,Genshiro,0.1040949272428698,62396.04766722,-57.2202,-1.14370526,-6.54001603,-2.14969558,2.19077342,54.29406503,74.37133926,0.0,0.0021,124913912.69,2021-11-24T05:04:03.000Z
4668,Donnie Finance,2.4075738094525914,62347.33289079,27.915,-0.00517121,24.02596002,137.47149276,204.6709797,215.65769698,233.81539964,0.0,0.0,24075738.09,2021-11-24T05:02:08.000Z
4669,Swift Finance,156.2123932915936,62291.33567766,138.2084,0.71535673,-6.03545357,-9.27615761,-94.72523873,-94.36047564,-94.36047564,0.0,0.0,0,2021-11-24T05:03:07.000Z
4670,Infinity ETH,3.52302662288478e-10,62300.05984958,52.4482,-9.05178697,-28.24117495,-60.51267019,-85.4191011,-85.4191011,-85.4191011,0.0,0.0,352302.66,2021-11-24T05:03:35.000Z
4671,MAD RABBIT,4.967780966290122e-07,62157.76135698,-44.2893,0.88412305,-17.25022237,-66.42733837,-66.42733837,-66.42733837,-66.42733837,0.0,0.0,496778.1,2021-11-24T05:03:07.000Z
4672,Sherpa,1.0086758017580153,61947.81520157,12.2617,0.13658634,-14.3523449,17.06605297,9.52224907,-51.12731886,-77.36142784,0.0,0.0,10086758.02,2021-11-24T05:04:03.000Z
4673,Mogu,0.012041732943059687,61781.60614075,-15.0072,-1.53210764,-0.35685373,-3.40455241,4.30337551,41.48174653,42.12986918,0.0,0.0,12041732.94,2021-11-24T05:03:32.000Z
4674,ProSwap,0.8484150772937755,61455.42123622,-38.571,-0.92968876,3.26164282,-16.80706045,-35.81306105,-47.93738499,-35.58419891,0.0,0.0,8484150.77,2021-11-24T05:04:07.000Z
4675,GuitarSwap,0.0184686045610486,61303.73061509,-28.3346,-0.45371996,-3.23628637,-4.17270906,-38.13502659,-38.13502659,-38.13502659,0.0,0.0,18468604.56,2021-11-24T05:03:34.000Z
4676,Bitcoin File,0.0015848555444106269,60973.84829626,7.5827,-1.19983959,-5.13111159,-8.57890001,2.76001029,-59.96259129,-20.75432501,0.0,0.0,33361209.21,2021-11-24T05:03:36.000Z
4677,3X Long Shitcoin Index Token,125.5,60699.7972,-92.2144,0.92480901,10.03945638,19.23990499,69.30860034,158.81625077,1.291364,0.0,0.0,104174.57,2021-11-24T05:03:37.000Z
4678,Pyram Token,0.062041534410553184,60725.95217173,-59.9003,0.40795238,8.6740519,36.99861104,80.76824381,39.83067657,36.74075984,0.0,0.0,0,2021-11-24T05:03:35.000Z
4679,AlgoPad,0.1583875673800242,60189.34868494,-30.9769,-0.03483408,-4.41010425,-10.61142636,-47.0410608,-47.0410608,-47.0410608,0.0,0.0,1583875.67,2021-11-24T05:02:05.000Z
4680,Schrodinger,3.75603704714438e-06,60097.24599409,-36.6073,-2.22694044,-2.58408748,-24.61455533,57.6485101,57.6485101,57.6485101,0.0,0.0,3756037.05,2021-11-24T05:02:08.000Z
4681,Secured MoonRat Token,3.491608229065504e-09,60039.01120333,-1.1512,-0.00308609,-13.81621638,-22.14890852,8.36907864,41.14693658,-28.85042998,0.0,0.0001,3386859.98,2021-11-24T05:04:03.000Z
4682,Jenny Metaverse DAO Token,1.479170165623299,60020.01614992,58.2477,-1.7353869,0.21490077,-11.56238821,2.54754915,6.46834358,-16.21077194,0.0,0.0006,14791701.66,2021-11-24T05:02:05.000Z
4683,InfinityCake,2.727729222656919e-07,59805.71816004,1.4863,12.16201461,31.51046815,33.58614088,53.1822666,52.70870854,-34.11252947,0.0,0.0,272772.92,2021-11-24T05:02:06.000Z
4684,Inari,1.780118398e-05,59467.17200846,67.0841,0.27144079,-9.6257285,36.79561656,335.69586347,2260.22353118,929.84403957,0.0,0.0002,17801183.98,2021-11-24T05:02:07.000Z
4685,ThunderRacer,0.00016964860677166918,59219.75829142,55.5003,0.044837,-7.8197597,-70.48297439,-70.48297439,-70.48297439,-70.48297439,0.0,0.0,169648.61,2021-11-24T05:04:06.000Z
4686,Scan DeFi,0.040592802458633774,59212.00821299,31.367,0.9119604,-4.45972896,0.24879791,191.21095174,182.92002046,172.05005015,0.0,0.0003,40592802.46,2021-11-24T05:03:32.000Z
4687,Interest Bearing Defi Pulse Index,368.54597113400393,59165.35771427,0.0,0.27144078,11.46119906,16.67062142,25.37383653,21.07360059,-3.58297788,0.0,0.0,0,2021-11-24T05:02:11.000Z
4688,Wallet Swap,3.3303994753810324e-07,59090.08492476,-26.9933,0.43365101,-5.72158921,7.62787121,23.9094266,100.68122655,-30.56494848,0.0,0.0,3330399.48,2021-11-24T05:02:10.000Z
4689,MOTIV Protocol,0.018094445523357164,58982.16625265,58.8458,-0.10118928,0.77272208,-6.46548467,-9.54678855,45.4778629,24.46126359,0.0,0.0,9047222.76,2021-11-24T05:03:34.000Z
4690,Sentiment Token,0.05715257823340659,58807.153587,-62.3605,6.07356489,13.64051435,-0.83350181,5.91160886,-21.81194172,-14.38790204,0.0,0.0,57152578.23,2021-11-24T05:02:06.000Z
4691,Trade Fighter,0.44748413954586436,58606.5899066,3.4321,0.60810382,2.48709316,5.09967506,1.64829912,-10.10278176,-10.10278176,0.0,0.0,0,2021-11-24T05:03:32.000Z
4692,Dali,5.088646913077695e-08,58554.11114722,-47.5842,-1.78928004,-4.18536146,-3.15966964,-33.32035837,-33.32035837,-33.32035837,0.0,0.0,50886469.13,2021-11-24T05:03:03.000Z
4693,Frenchie Network,2.4922223671344326e-06,58377.52592144,12.7231,-3.41655025,-20.05240405,-38.36244797,-39.26497774,522.56191575,238.05743177,0.0,0.0,1869166.78,2021-11-24T05:02:07.000Z
4694,Delta,4.0008341609707125,58380.15052526,2506.8323,0.28568749,1.50770506,-0.73224238,-1.82828511,31.92985028,19.57454605,0.0,0.0036,180037537.24,2021-11-24T05:03:34.000Z
4695,Coral Swap,0.15335457538456201,58342.97189327,-4.413,1.38728424,-8.70926024,1.52885464,-26.17747821,-37.47732439,-47.80350067,0.0,0.0,1533545.75,2021-11-24T05:02:06.000Z
4696,Blockmason Link,0.0003308479897733173,58176.46489091,3.0121,1.12275419,0.03371715,-18.98555391,63.39266401,8.7437354,143.12205818,0.0,0.0,1654239.95,2021-11-24T05:03:37.000Z
4697,BSC TOOLS,0.09924885110915693,58107.75738634,-32.1679,3.29848086,-2.6884162,-16.64712801,7.17234986,2.70178522,-30.1850577,0.0,0.0,9924885.11,2021-11-24T05:02:08.000Z
4698,Solit,2.3776668358121052e-05,58100.42298381,671.7702,-7.64088998,76.7591544,76.7591544,76.7591544,76.7591544,76.7591544,0.0,0.0,23776668.36,2021-11-24T05:02:08.000Z
4699,DeFiPie,0.01673618798699325,58150.28682932,-4.34,-0.2877255,0.45381783,-10.49999843,24.68999033,85.39056258,51.46842274,0.0,0.0,3681961.36,2021-11-24T05:04:03.000Z
4700,HUPAYX,0.2259984879817842,57915.52998834,42.6955,1.0215969,5.67517613,-7.92814374,-29.16896996,17.31829208,-26.91331019,0.0,0.0,2259984879.82,2021-11-24T05:03:36.000Z
4701,Basis Share,3.9893266773894105,57897.15541891,-39.5083,1.3903713,-0.09224335,23.37647676,25.61295627,-30.85943971,-43.24294231,0.0,0.0,0,2021-11-24T05:04:07.000Z
4702,Bright Token,0.4400035435637048,57806.17633289,15.1251,0.01148055,22.84817567,14.6756569,7.49355733,-36.11289394,-64.24189751,0.0,0.0,11000088.59,2021-11-24T05:03:33.000Z
4703,PearZap,0.07565536418781438,57742.73951938,345.3824,0.14398077,18.28197116,4.06298253,-27.35546007,-88.26702249,-85.76675307,0.0,0.0,81136.75,2021-11-24T05:03:35.000Z
4704,Disco Burn Token,0.07747337547584389,57480.01074499,-0.3121,-1.33176462,-6.53030423,12.14165269,487.14090722,487.14090722,487.14090722,0.0,0.0,11621006.32,2021-11-24T05:02:06.000Z
4705,HiFi Gaming Society,0.004319916459013675,57436.18802988,-47.2792,0.50508962,0.52488792,48.48806058,61.82516524,69.75756304,32.07780662,0.0,0.0,4319916.46,2021-11-24T05:04:07.000Z
4706,DACC,4.07788290316826e-05,57376.81242142,-51.732,-6.61513262,-10.90786714,-20.64343772,-41.1411402,-43.89438566,-27.33332753,0.0,0.0,1223364.87,2021-11-24T05:03:36.000Z
4707,MegaCryptoPolis,18.431783453550217,57336.92055739,56.0176,-3.9156907,-31.84268207,-6.42537484,50.89895344,103.97655576,42.90236871,0.0,0.0,18431783.45,2021-11-24T05:04:05.000Z
4708,3X Long Altcoin Index Token,41.900484352839726,57226.25747442,-85.0711,1.4507522,-0.85804858,-11.19894023,-19.9770862,25.4312552,-47.39470345,0.0,0.0,1257.01,2021-11-24T05:03:37.000Z
4709,Ghospers Game,0.1708016266486691,57188.35160034,92.7107,0.43066982,-4.68713142,-7.09678813,-72.50623386,-72.50623386,-72.50623386,0.0,0.0,17080162.66,2021-11-24T05:04:06.000Z
4710,Quantum Assets,0.044542724904324864,57140.06457399,54.5521,0.2258644,-0.90460979,-8.54665364,-16.52028463,-5.6481141,20.26302535,0.0,0.0,311799074.33,2021-11-24T05:04:05.000Z
4711,ZORT,0.007724089477356873,57102.13521602,64.092,-0.76881124,0.26022789,-9.32427409,-16.7895463,8.23699419,-87.93682881,0.0,0.0,7724089.48,2021-11-24T05:02:07.000Z
4712,HK Coin,0.12846801669593555,57033.16950283,-69.3117,0.15842562,0.07842907,-0.09586053,-0.09586053,-0.09586053,-0.09586053,0.0,0.0,1113817.7,2021-11-24T05:02:08.000Z
4713,BullionFx,0.5201544795814079,56832.00564316,-23.3749,-0.05273616,-6.85233911,-15.94913419,-41.09806893,-39.4660141,-39.4660141,0.0,0.0,208003996.43,2021-11-24T05:04:08.000Z
4714,Polkally,0.02116818008632851,57025.58121085,31.5344,-0.00034508,0.29533914,5.14066147,23.97712953,119.24376023,69.84086464,0.0,0.0001,1905136.21,2021-11-24T05:04:07.000Z
4715,The Troller Coin,3.728575701252288e-09,56396.38242164,17.7299,28.43494148,-13.60292637,-16.51087834,-71.73449184,-66.74190359,-66.74190359,0.0,0.0001,2386288.45,2021-11-24T05:03:34.000Z
4716,Potentiam,0.0695790973523347,56228.96160018,1.2052,1.18513401,3.73177191,5.69384529,129.00059146,269.01130678,229.2665599,0.0,0.0001,6957909.74,2021-11-24T05:04:04.000Z
4717,Baby Doug,3.201395137413499e-07,56045.19689578,28.2546,-0.00041058,-5.91241252,14.12182272,-5.85575883,27.93593464,-10.86296698,0.0,0.0,320139.51,2021-11-24T05:03:36.000Z
4718,Pinknode,0.252486166296668,55860.61095083,-47.6845,1.17435898,12.31856602,3.1108623,5.495941,238.0303119,103.58647603,0.0,0.0,50497233.26,2021-11-24T05:04:06.000Z
4719,KillSwitch,0.23575947053265353,55872.55843067,21.9504,0.36957918,2.86172332,-27.67549631,-25.09759652,-25.09759652,-25.09759652,0.0,0.0001,47151894.11,2021-11-24T05:04:03.000Z
4720,AstroElon,2.7930426848715508e-08,55580.28091242,-52.6998,0.28568749,1.80941095,-5.21448828,233.22759462,24.15112178,274.98307498,0.0,0.0,27930426.85,2021-11-24T05:03:35.000Z
4721,Solana INU,0.01746961027394814,55542.1021772,39.5403,-8.42734137,-18.30780426,-59.08421746,-59.08421746,-59.08421746,-59.08421746,0.0,0.0,16264207.17,2021-11-24T05:04:03.000Z
4722,WAGMI,3.4515179757212385e-07,55532.21007185,53.4441,4.05252836,-35.21541272,-50.09726672,-50.09726672,-50.09726672,-50.09726672,0.0,0.0,345151.8,2021-11-24T05:04:06.000Z
4723,Nausicaa-Inu,2.1222e-09,55535.56186109,44.1341,1.34476896,11.03553639,-3.47406053,-75.42364736,-75.42364736,-75.42364736,0.0,0.0,2122200,2021-11-24T05:02:11.000Z
4724,Cheems,0.0015094766549699715,55431.55722403,16.6217,-1.35609693,-5.55147667,-11.42403857,513.11262029,577.40893953,318.4663599,0.0,0.0,10566336.58,2021-11-24T05:04:03.000Z
4725,Brave,5.91858827709569e-10,55453.36940783,-54.141,0.8184033,4.60381896,33.31179684,33.31179684,33.31179684,33.31179684,0.0,0.0,5918588.28,2021-11-24T05:04:07.000Z
4726,BNSD Finance,0.015959761947695047,55291.80200125,-84.4219,-9.64076695,-19.7868623,-23.95793596,-22.9143006,-14.13781465,-38.56256177,0.0,0.0,176156.95,2021-11-24T05:03:33.000Z
4727,Didcoin,0.00019510029598793674,55276.14603162,-0.1867,0.49593566,-0.89234483,-7.61432568,-11.86957213,-52.00719867,-99.89967574,0.0,0.0,14632.52,2021-11-24T05:02:08.000Z
4728,Centaurify,0.029979299647902,55197.95878618,8.9973,-3.0769062,-10.31492964,-65.70504485,-65.70504485,-65.70504485,-65.70504485,0.0,0.0001,29979299.65,2021-11-24T05:04:05.000Z
4729,Alien Shiba Inu,0.0022966225978816404,55012.60086703,169.6737,4.70690565,45.61512293,-40.26343824,-47.85408494,-47.85408494,-47.85408494,0.0,0.0,229662.26,2021-11-24T05:03:33.000Z
4730,CoShi Inu,5.623309845011629e-09,54579.96120354,-16.6964,3.658796,1.67844888,-16.89014558,-30.84871401,280.45721665,105.35019884,0.0,0.0,0,2021-11-24T05:04:05.000Z
4731,Decentralized Nations,3.683474149801568,54710.91667053,-43.018,0.17625923,5.94724849,-12.80705598,-16.0332117,5.08806669,-17.62622686,0.0,0.0,3683474.15,2021-11-24T05:04:07.000Z
4732,Yetucoin,0.006351362694593449,54508.10726229,-6.3416,1.57045349,4.16854077,-17.359657,-42.17660427,-39.24731783,-70.33012289,0.0,0.0,1905408.81,2021-11-24T05:02:11.000Z
4733,Moma Protocol,0.08544180141614202,54400.69072266,2.212,-0.11202803,0.68119309,-2.23660558,-5.29507474,-29.51129716,-56.263107,0.0,0.0,8544180.14,2021-11-24T05:04:07.000Z
4734,Satopay Network,0.0016235060337204562,54432.95755265,2.0988,-0.12465589,-0.1598153,-15.32516064,-20.00298798,-18.02291709,-27.54754365,0.0,0.0,633167.35,2021-11-24T05:04:07.000Z
4735,Mochi Inu,1.6663244618168552e-05,54250.63526297,-71.8921,0.25288278,6.63007607,-8.09424246,-71.82404084,-71.82404084,-71.82404084,0.0,0.0,16663244618.17,2021-11-24T05:03:38.000Z
4736,CellETF,0.024201259956488246,54453.65843491,21.5422,0.39034629,-0.27546888,1.0738097,-0.09218881,-16.86122495,-17.65031431,0.0,0.0,500119942.2,2021-11-24T05:04:03.000Z
4737,MiniSwap,0.05332952781209509,54120.61470113,8.7322,-0.02938472,2.64852359,-2.9095557,-20.34021857,-23.26140586,54.95429735,0.0,0.0,53329527.81,2021-11-24T05:04:04.000Z
4738,Bond Appetite USD,0.8353508030359226,54133.12788985,74.9474,-0.10415325,-1.06146225,-1.07654417,-6.72486847,-8.76848672,-12.92358348,0.0,0.0,999970.85,2021-11-24T05:04:05.000Z
4739,Crypto Gaming United,2.0364031821085313,54139.6561395,8.755,0.29901505,-0.55752658,-0.78345278,1.43032629,1.43032629,1.43032629,0.0,0.0,2036403182.11,2021-11-24T05:02:05.000Z
4740,Dogggo,9.026501513232306e-09,54092.83803115,168.675,-1.7098111,-28.13705091,-75.82123214,-85.44701121,-85.44701121,-85.44701121,0.0,0.0,902650.15,2021-11-24T05:03:36.000Z
4741,MatrixETF,0.05207128059001578,54019.61641866,-55.6805,-1.06737183,0.00907862,8.84705233,-18.91927214,-55.90881155,0.0,0.0,0.0,0,2021-11-24T05:03:34.000Z
4742,Ariadne,2.5729372723178754,54040.25512863,0.0,-1.237953,9.45419907,-4.29236511,-30.39259842,-30.39259842,-30.39259842,0.0,0.0,2597242.19,2021-11-24T05:03:34.000Z
4743,Nucleus,9.34050076e-06,53874.18844005,39.2008,0.28568744,10.02695496,35.96657314,-53.56682154,-54.01369748,-54.01369748,0.0,0.0,9340500.76,2021-11-24T05:03:32.000Z
4744,XBE Token,3584.619498487155,53873.2313999,-73.1902,-3.17759971,-0.42298745,-4.47538673,152.80291678,221.40936754,54.87711315,0.0,0.0,53769292.48,2021-11-24T05:03:35.000Z
4745,PancakePoll,6.81252943344857e-06,53803.301108,-50.4844,0.47086767,3.898395,53.47859766,81.97155262,81.97155262,81.97155262,0.0,0.0001,6812529.43,2021-11-24T05:04:06.000Z
4746,The Mars Shiba,2.685163827541e-12,53556.41543469,-26.9825,-1.36298641,-2.87287061,-22.54725192,1817.33651119,1817.33651119,1817.33651119,0.0,0.0,1127768.81,2021-11-24T05:03:34.000Z
4747,ENTERBUTTON,4.10200685955717,53533.15848051,-4.8832,3.02016104,2.98811744,-18.11321361,-30.44269998,-30.44269998,-30.44269998,0.0,0.0,41020068595.57,2021-11-24T05:04:06.000Z
